col1,col2
800851,800851
800852,800852
800853,800853
800854,800854
800855,800855
800856,800856
800857,800857
800858,800858
800859,800859
800860,800860
800861,800861
800862,800862
800863,800863
800864,800864
800865,800865
800866,800866
800867,800867
800868,800868
800869,800869
800870,800870
800871,800871
800872,800872
800873,800873
800874,800874
800875,800875
800876,800876
800877,800877
800878,800878
800879,800879
800880,800880
800881,800881
800882,800882
800883,800883
800884,800884
800885,800885
800886,800886
800887,800887
800888,800888
800889,800889
800890,800890
800891,800891
800892,800892
800893,800893
800894,800894
800895,800895
800896,800896
800897,800897
800898,800898
800899,800899
800900,800900
800901,800901
800902,800902
800903,800903
800904,800904
800905,800905
800906,800906
800907,800907
800908,800908
800909,800909
800910,800910
800911,800911
800912,800912
800913,800913
800914,800914
800915,800915
800916,800916
800917,800917
800918,800918
800919,800919
800920,800920
800921,800921
800922,800922
800923,800923
800924,800924
800925,800925
800926,800926
800927,800927
800928,800928
800929,800929
800930,800930
800931,800931
800932,800932
800933,800933
800934,800934
800935,800935
800936,800936
800937,800937
800938,800938
800939,800939
800940,800940
800941,800941
800942,800942
800943,800943
800944,800944
800945,800945
800946,800946
800947,800947
800948,800948
800949,800949
800950,800950
800951,800951
800952,800952
800953,800953
800954,800954
800955,800955
800956,800956
800957,800957
800958,800958
800959,800959
800960,800960
800961,800961
800962,800962
800963,800963
800964,800964
800965,800965
800966,800966
800967,800967
800968,800968
800969,800969
800970,800970
800971,800971
800972,800972
800973,800973
800974,800974
800975,800975
800976,800976
800977,800977
800978,800978
800979,800979
800980,800980
800981,800981
800982,800982
800983,800983
800984,800984
800985,800985
800986,800986
800987,800987
800988,800988
800989,800989
800990,800990
800991,800991
800992,800992
800993,800993
800994,800994
800995,800995
800996,800996
800997,800997
800998,800998
800999,800999
801000,801000
801001,801001
801002,801002
801003,801003
801004,801004
801005,801005
801006,801006
801007,801007
801008,801008
801009,801009
801010,801010
801011,801011
801012,801012
801013,801013
801014,801014
801015,801015
801016,801016
801017,801017
801018,801018
801019,801019
801020,801020
801021,801021
801022,801022
801023,801023
801024,801024
801025,801025
801026,801026
801027,801027
801028,801028
801029,801029
801030,801030
801031,801031
801032,801032
801033,801033
801034,801034
801035,801035
801036,801036
801037,801037
801038,801038
801039,801039
801040,801040
801041,801041
801042,801042
801043,801043
801044,801044
801045,801045
801046,801046
801047,801047
801048,801048
801049,801049
801050,801050
801051,801051
801052,801052
801053,801053
801054,801054
801055,801055
801056,801056
801057,801057
801058,801058
801059,801059
801060,801060
801061,801061
801062,801062
801063,801063
801064,801064
801065,801065
801066,801066
801067,801067
801068,801068
801069,801069
801070,801070
801071,801071
801072,801072
801073,801073
801074,801074
801075,801075
801076,801076
801077,801077
801078,801078
801079,801079
801080,801080
801081,801081
801082,801082
801083,801083
801084,801084
801085,801085
801086,801086
801087,801087
801088,801088
801089,801089
801090,801090
801091,801091
801092,801092
801093,801093
801094,801094
801095,801095
801096,801096
801097,801097
801098,801098
801099,801099
801100,801100
801101,801101
801102,801102
801103,801103
801104,801104
801105,801105
801106,801106
801107,801107
801108,801108
801109,801109
801110,801110
801111,801111
801112,801112
801113,801113
801114,801114
801115,801115
801116,801116
801117,801117
801118,801118
801119,801119
801120,801120
801121,801121
801122,801122
801123,801123
801124,801124
801125,801125
801126,801126
801127,801127
801128,801128
801129,801129
801130,801130
801131,801131
801132,801132
801133,801133
801134,801134
801135,801135
801136,801136
801137,801137
801138,801138
801139,801139
801140,801140
801141,801141
801142,801142
801143,801143
801144,801144
801145,801145
801146,801146
801147,801147
801148,801148
801149,801149
801150,801150
801151,801151
801152,801152
801153,801153
801154,801154
801155,801155
801156,801156
801157,801157
801158,801158
801159,801159
801160,801160
801161,801161
801162,801162
801163,801163
801164,801164
801165,801165
801166,801166
801167,801167
801168,801168
801169,801169
801170,801170
801171,801171
801172,801172
801173,801173
801174,801174
801175,801175
801176,801176
801177,801177
801178,801178
801179,801179
801180,801180
801181,801181
801182,801182
801183,801183
801184,801184
801185,801185
801186,801186
801187,801187
801188,801188
801189,801189
801190,801190
801191,801191
801192,801192
801193,801193
801194,801194
801195,801195
801196,801196
801197,801197
801198,801198
801199,801199
801200,801200
801201,801201
801202,801202
801203,801203
801204,801204
801205,801205
801206,801206
801207,801207
801208,801208
801209,801209
801210,801210
801211,801211
801212,801212
801213,801213
801214,801214
801215,801215
801216,801216
801217,801217
801218,801218
801219,801219
801220,801220
801221,801221
801222,801222
801223,801223
801224,801224
801225,801225
801226,801226
801227,801227
801228,801228
801229,801229
801230,801230
801231,801231
801232,801232
801233,801233
801234,801234
801235,801235
801236,801236
801237,801237
801238,801238
801239,801239
801240,801240
801241,801241
801242,801242
801243,801243
801244,801244
801245,801245
801246,801246
801247,801247
801248,801248
801249,801249
801250,801250
801251,801251
801252,801252
801253,801253
801254,801254
801255,801255
801256,801256
801257,801257
801258,801258
801259,801259
801260,801260
801261,801261
801262,801262
801263,801263
801264,801264
801265,801265
801266,801266
801267,801267
801268,801268
801269,801269
801270,801270
801271,801271
801272,801272
801273,801273
801274,801274
801275,801275
801276,801276
801277,801277
801278,801278
801279,801279
801280,801280
801281,801281
801282,801282
801283,801283
801284,801284
801285,801285
801286,801286
801287,801287
801288,801288
801289,801289
801290,801290
801291,801291
801292,801292
801293,801293
801294,801294
801295,801295
801296,801296
801297,801297
801298,801298
801299,801299
801300,801300
801301,801301
801302,801302
801303,801303
801304,801304
801305,801305
801306,801306
801307,801307
801308,801308
801309,801309
801310,801310
801311,801311
801312,801312
801313,801313
801314,801314
801315,801315
801316,801316
801317,801317
801318,801318
801319,801319
801320,801320
801321,801321
801322,801322
801323,801323
801324,801324
801325,801325
801326,801326
801327,801327
801328,801328
801329,801329
801330,801330
801331,801331
801332,801332
801333,801333
801334,801334
801335,801335
801336,801336
801337,801337
801338,801338
801339,801339
801340,801340
801341,801341
801342,801342
801343,801343
801344,801344
801345,801345
801346,801346
801347,801347
801348,801348
801349,801349
801350,801350
801351,801351
801352,801352
801353,801353
801354,801354
801355,801355
801356,801356
801357,801357
801358,801358
801359,801359
801360,801360
801361,801361
801362,801362
801363,801363
801364,801364
801365,801365
801366,801366
801367,801367
801368,801368
801369,801369
801370,801370
801371,801371
801372,801372
801373,801373
801374,801374
801375,801375
801376,801376
801377,801377
801378,801378
801379,801379
801380,801380
801381,801381
801382,801382
801383,801383
801384,801384
801385,801385
801386,801386
801387,801387
801388,801388
801389,801389
801390,801390
801391,801391
801392,801392
801393,801393
801394,801394
801395,801395
801396,801396
801397,801397
801398,801398
801399,801399
801400,801400
801401,801401
801402,801402
801403,801403
801404,801404
801405,801405
801406,801406
801407,801407
801408,801408
801409,801409
801410,801410
801411,801411
801412,801412
801413,801413
801414,801414
801415,801415
801416,801416
801417,801417
801418,801418
801419,801419
801420,801420
801421,801421
801422,801422
801423,801423
801424,801424
801425,801425
801426,801426
801427,801427
801428,801428
801429,801429
801430,801430
801431,801431
801432,801432
801433,801433
801434,801434
801435,801435
801436,801436
801437,801437
801438,801438
801439,801439
801440,801440
801441,801441
801442,801442
801443,801443
801444,801444
801445,801445
801446,801446
801447,801447
801448,801448
801449,801449
801450,801450
801451,801451
801452,801452
801453,801453
801454,801454
801455,801455
801456,801456
801457,801457
801458,801458
801459,801459
801460,801460
801461,801461
801462,801462
801463,801463
801464,801464
801465,801465
801466,801466
801467,801467
801468,801468
801469,801469
801470,801470
801471,801471
801472,801472
801473,801473
801474,801474
801475,801475
801476,801476
801477,801477
801478,801478
801479,801479
801480,801480
801481,801481
801482,801482
801483,801483
801484,801484
801485,801485
801486,801486
801487,801487
801488,801488
801489,801489
801490,801490
801491,801491
801492,801492
801493,801493
801494,801494
801495,801495
801496,801496
801497,801497
801498,801498
801499,801499
801500,801500
801501,801501
801502,801502
801503,801503
801504,801504
801505,801505
801506,801506
801507,801507
801508,801508
801509,801509
801510,801510
801511,801511
801512,801512
801513,801513
801514,801514
801515,801515
801516,801516
801517,801517
801518,801518
801519,801519
801520,801520
801521,801521
801522,801522
801523,801523
801524,801524
801525,801525
801526,801526
801527,801527
801528,801528
801529,801529
801530,801530
801531,801531
801532,801532
801533,801533
801534,801534
801535,801535
801536,801536
801537,801537
801538,801538
801539,801539
801540,801540
801541,801541
801542,801542
801543,801543
801544,801544
801545,801545
801546,801546
801547,801547
801548,801548
801549,801549
801550,801550
801551,801551
801552,801552
801553,801553
801554,801554
801555,801555
801556,801556
801557,801557
801558,801558
801559,801559
801560,801560
801561,801561
801562,801562
801563,801563
801564,801564
801565,801565
801566,801566
801567,801567
801568,801568
801569,801569
801570,801570
801571,801571
801572,801572
801573,801573
801574,801574
801575,801575
801576,801576
801577,801577
801578,801578
801579,801579
801580,801580
801581,801581
801582,801582
801583,801583
801584,801584
801585,801585
801586,801586
801587,801587
801588,801588
801589,801589
801590,801590
801591,801591
801592,801592
801593,801593
801594,801594
801595,801595
801596,801596
801597,801597
801598,801598
801599,801599
801600,801600
801601,801601
801602,801602
801603,801603
801604,801604
801605,801605
801606,801606
801607,801607
801608,801608
801609,801609
801610,801610
801611,801611
801612,801612
801613,801613
801614,801614
801615,801615
801616,801616
801617,801617
801618,801618
801619,801619
801620,801620
801621,801621
801622,801622
801623,801623
801624,801624
801625,801625
801626,801626
801627,801627
801628,801628
801629,801629
801630,801630
801631,801631
801632,801632
801633,801633
801634,801634
801635,801635
801636,801636
801637,801637
801638,801638
801639,801639
801640,801640
801641,801641
801642,801642
801643,801643
801644,801644
801645,801645
801646,801646
801647,801647
801648,801648
801649,801649
801650,801650
801651,801651
801652,801652
801653,801653
801654,801654
801655,801655
801656,801656
801657,801657
801658,801658
801659,801659
801660,801660
801661,801661
801662,801662
801663,801663
801664,801664
801665,801665
801666,801666
801667,801667
801668,801668
801669,801669
801670,801670
801671,801671
801672,801672
801673,801673
801674,801674
801675,801675
801676,801676
801677,801677
801678,801678
801679,801679
801680,801680
801681,801681
801682,801682
801683,801683
801684,801684
801685,801685
801686,801686
801687,801687
801688,801688
801689,801689
801690,801690
801691,801691
801692,801692
801693,801693
801694,801694
801695,801695
801696,801696
801697,801697
801698,801698
801699,801699
801700,801700
801701,801701
801702,801702
801703,801703
801704,801704
801705,801705
801706,801706
801707,801707
801708,801708
801709,801709
801710,801710
801711,801711
801712,801712
801713,801713
801714,801714
801715,801715
801716,801716
801717,801717
801718,801718
801719,801719
801720,801720
801721,801721
801722,801722
801723,801723
801724,801724
801725,801725
801726,801726
801727,801727
801728,801728
801729,801729
801730,801730
801731,801731
801732,801732
801733,801733
801734,801734
801735,801735
801736,801736
801737,801737
801738,801738
801739,801739
801740,801740
801741,801741
801742,801742
801743,801743
801744,801744
801745,801745
801746,801746
801747,801747
801748,801748
801749,801749
801750,801750
801751,801751
801752,801752
801753,801753
801754,801754
801755,801755
801756,801756
801757,801757
801758,801758
801759,801759
801760,801760
801761,801761
801762,801762
801763,801763
801764,801764
801765,801765
801766,801766
801767,801767
801768,801768
801769,801769
801770,801770
801771,801771
801772,801772
801773,801773
801774,801774
801775,801775
801776,801776
801777,801777
801778,801778
801779,801779
801780,801780
801781,801781
801782,801782
801783,801783
801784,801784
801785,801785
801786,801786
801787,801787
801788,801788
801789,801789
801790,801790
801791,801791
801792,801792
801793,801793
801794,801794
801795,801795
801796,801796
801797,801797
801798,801798
801799,801799
801800,801800
801801,801801
801802,801802
801803,801803
801804,801804
801805,801805
801806,801806
801807,801807
801808,801808
801809,801809
801810,801810
801811,801811
801812,801812
801813,801813
801814,801814
801815,801815
801816,801816
801817,801817
801818,801818
801819,801819
801820,801820
801821,801821
801822,801822
801823,801823
801824,801824
801825,801825
801826,801826
801827,801827
801828,801828
801829,801829
801830,801830
801831,801831
801832,801832
801833,801833
801834,801834
801835,801835
801836,801836
801837,801837
801838,801838
801839,801839
801840,801840
801841,801841
801842,801842
801843,801843
801844,801844
801845,801845
801846,801846
801847,801847
801848,801848
801849,801849
801850,801850
801851,801851
801852,801852
801853,801853
801854,801854
801855,801855
801856,801856
801857,801857
801858,801858
801859,801859
801860,801860
801861,801861
801862,801862
801863,801863
801864,801864
801865,801865
801866,801866
801867,801867
801868,801868
801869,801869
801870,801870
801871,801871
801872,801872
801873,801873
801874,801874
801875,801875
801876,801876
801877,801877
801878,801878
801879,801879
801880,801880
801881,801881
801882,801882
801883,801883
801884,801884
801885,801885
801886,801886
801887,801887
801888,801888
801889,801889
801890,801890
801891,801891
801892,801892
801893,801893
801894,801894
801895,801895
801896,801896
801897,801897
801898,801898
801899,801899
801900,801900
801901,801901
801902,801902
801903,801903
801904,801904
801905,801905
801906,801906
801907,801907
801908,801908
801909,801909
801910,801910
801911,801911
801912,801912
801913,801913
801914,801914
801915,801915
801916,801916
801917,801917
801918,801918
801919,801919
801920,801920
801921,801921
801922,801922
801923,801923
801924,801924
801925,801925
801926,801926
801927,801927
801928,801928
801929,801929
801930,801930
801931,801931
801932,801932
801933,801933
801934,801934
801935,801935
801936,801936
801937,801937
801938,801938
801939,801939
801940,801940
801941,801941
801942,801942
801943,801943
801944,801944
801945,801945
801946,801946
801947,801947
801948,801948
801949,801949
801950,801950
801951,801951
801952,801952
801953,801953
801954,801954
801955,801955
801956,801956
801957,801957
801958,801958
801959,801959
801960,801960
801961,801961
801962,801962
801963,801963
801964,801964
801965,801965
801966,801966
801967,801967
801968,801968
801969,801969
801970,801970
801971,801971
801972,801972
801973,801973
801974,801974
801975,801975
801976,801976
801977,801977
801978,801978
801979,801979
801980,801980
801981,801981
801982,801982
801983,801983
801984,801984
801985,801985
801986,801986
801987,801987
801988,801988
801989,801989
801990,801990
801991,801991
801992,801992
801993,801993
801994,801994
801995,801995
801996,801996
801997,801997
801998,801998
801999,801999
802000,802000
802001,802001
802002,802002
802003,802003
802004,802004
802005,802005
802006,802006
802007,802007
802008,802008
802009,802009
802010,802010
802011,802011
802012,802012
802013,802013
802014,802014
802015,802015
802016,802016
802017,802017
802018,802018
802019,802019
802020,802020
802021,802021
802022,802022
802023,802023
802024,802024
802025,802025
802026,802026
802027,802027
802028,802028
802029,802029
802030,802030
802031,802031
802032,802032
802033,802033
802034,802034
802035,802035
802036,802036
802037,802037
802038,802038
802039,802039
802040,802040
802041,802041
802042,802042
802043,802043
802044,802044
802045,802045
802046,802046
802047,802047
802048,802048
802049,802049
802050,802050
802051,802051
802052,802052
802053,802053
802054,802054
802055,802055
802056,802056
802057,802057
802058,802058
802059,802059
802060,802060
802061,802061
802062,802062
802063,802063
802064,802064
802065,802065
802066,802066
802067,802067
802068,802068
802069,802069
802070,802070
802071,802071
802072,802072
802073,802073
802074,802074
802075,802075
802076,802076
802077,802077
802078,802078
802079,802079
802080,802080
802081,802081
802082,802082
802083,802083
802084,802084
802085,802085
802086,802086
802087,802087
802088,802088
802089,802089
802090,802090
802091,802091
802092,802092
802093,802093
802094,802094
802095,802095
802096,802096
802097,802097
802098,802098
802099,802099
802100,802100
802101,802101
802102,802102
802103,802103
802104,802104
802105,802105
802106,802106
802107,802107
802108,802108
802109,802109
802110,802110
802111,802111
802112,802112
802113,802113
802114,802114
802115,802115
802116,802116
802117,802117
802118,802118
802119,802119
802120,802120
802121,802121
802122,802122
802123,802123
802124,802124
802125,802125
802126,802126
802127,802127
802128,802128
802129,802129
802130,802130
802131,802131
802132,802132
802133,802133
802134,802134
802135,802135
802136,802136
802137,802137
802138,802138
802139,802139
802140,802140
802141,802141
802142,802142
802143,802143
802144,802144
802145,802145
802146,802146
802147,802147
802148,802148
802149,802149
802150,802150
802151,802151
802152,802152
802153,802153
802154,802154
802155,802155
802156,802156
802157,802157
802158,802158
802159,802159
802160,802160
802161,802161
802162,802162
802163,802163
802164,802164
802165,802165
802166,802166
802167,802167
802168,802168
802169,802169
802170,802170
802171,802171
802172,802172
802173,802173
802174,802174
802175,802175
802176,802176
802177,802177
802178,802178
802179,802179
802180,802180
802181,802181
802182,802182
802183,802183
802184,802184
802185,802185
802186,802186
802187,802187
802188,802188
802189,802189
802190,802190
802191,802191
802192,802192
802193,802193
802194,802194
802195,802195
802196,802196
802197,802197
802198,802198
802199,802199
802200,802200
802201,802201
802202,802202
802203,802203
802204,802204
802205,802205
802206,802206
802207,802207
802208,802208
802209,802209
802210,802210
802211,802211
802212,802212
802213,802213
802214,802214
802215,802215
802216,802216
802217,802217
802218,802218
802219,802219
802220,802220
802221,802221
802222,802222
802223,802223
802224,802224
802225,802225
802226,802226
802227,802227
802228,802228
802229,802229
802230,802230
802231,802231
802232,802232
802233,802233
802234,802234
802235,802235
802236,802236
802237,802237
802238,802238
802239,802239
802240,802240
802241,802241
802242,802242
802243,802243
802244,802244
802245,802245
802246,802246
802247,802247
802248,802248
802249,802249
802250,802250
802251,802251
802252,802252
802253,802253
802254,802254
802255,802255
802256,802256
802257,802257
802258,802258
802259,802259
802260,802260
802261,802261
802262,802262
802263,802263
802264,802264
802265,802265
802266,802266
802267,802267
802268,802268
802269,802269
802270,802270
802271,802271
802272,802272
802273,802273
802274,802274
802275,802275
802276,802276
802277,802277
802278,802278
802279,802279
802280,802280
802281,802281
802282,802282
802283,802283
802284,802284
802285,802285
802286,802286
802287,802287
802288,802288
802289,802289
802290,802290
802291,802291
802292,802292
802293,802293
802294,802294
802295,802295
802296,802296
802297,802297
802298,802298
802299,802299
802300,802300
802301,802301
802302,802302
802303,802303
802304,802304
802305,802305
802306,802306
802307,802307
802308,802308
802309,802309
802310,802310
802311,802311
802312,802312
802313,802313
802314,802314
802315,802315
802316,802316
802317,802317
802318,802318
802319,802319
802320,802320
802321,802321
802322,802322
802323,802323
802324,802324
802325,802325
802326,802326
802327,802327
802328,802328
802329,802329
802330,802330
802331,802331
802332,802332
