col1,col2
133979,133979
133980,133980
133981,133981
133982,133982
133983,133983
133984,133984
133985,133985
133986,133986
133987,133987
133988,133988
133989,133989
133990,133990
133991,133991
133992,133992
133993,133993
133994,133994
133995,133995
133996,133996
133997,133997
133998,133998
133999,133999
134000,134000
134001,134001
134002,134002
134003,134003
134004,134004
134005,134005
134006,134006
134007,134007
134008,134008
134009,134009
134010,134010
134011,134011
134012,134012
134013,134013
134014,134014
134015,134015
134016,134016
134017,134017
134018,134018
134019,134019
134020,134020
134021,134021
134022,134022
134023,134023
134024,134024
134025,134025
134026,134026
134027,134027
134028,134028
134029,134029
134030,134030
134031,134031
134032,134032
134033,134033
134034,134034
134035,134035
134036,134036
134037,134037
134038,134038
134039,134039
134040,134040
134041,134041
134042,134042
134043,134043
134044,134044
134045,134045
134046,134046
134047,134047
134048,134048
134049,134049
134050,134050
134051,134051
134052,134052
134053,134053
134054,134054
134055,134055
134056,134056
134057,134057
134058,134058
134059,134059
134060,134060
134061,134061
134062,134062
134063,134063
134064,134064
134065,134065
134066,134066
134067,134067
134068,134068
134069,134069
134070,134070
134071,134071
134072,134072
134073,134073
134074,134074
134075,134075
134076,134076
134077,134077
134078,134078
134079,134079
134080,134080
134081,134081
134082,134082
134083,134083
134084,134084
134085,134085
134086,134086
134087,134087
134088,134088
134089,134089
134090,134090
134091,134091
134092,134092
134093,134093
134094,134094
134095,134095
134096,134096
134097,134097
134098,134098
134099,134099
134100,134100
134101,134101
134102,134102
134103,134103
134104,134104
134105,134105
134106,134106
134107,134107
134108,134108
134109,134109
134110,134110
134111,134111
134112,134112
134113,134113
134114,134114
134115,134115
134116,134116
134117,134117
134118,134118
134119,134119
134120,134120
134121,134121
134122,134122
134123,134123
134124,134124
134125,134125
134126,134126
134127,134127
134128,134128
134129,134129
134130,134130
134131,134131
134132,134132
134133,134133
134134,134134
134135,134135
134136,134136
134137,134137
134138,134138
134139,134139
134140,134140
134141,134141
134142,134142
134143,134143
134144,134144
134145,134145
134146,134146
134147,134147
134148,134148
134149,134149
134150,134150
134151,134151
134152,134152
134153,134153
134154,134154
134155,134155
134156,134156
134157,134157
134158,134158
134159,134159
134160,134160
134161,134161
134162,134162
134163,134163
134164,134164
134165,134165
134166,134166
134167,134167
134168,134168
134169,134169
134170,134170
134171,134171
134172,134172
134173,134173
134174,134174
134175,134175
134176,134176
134177,134177
134178,134178
134179,134179
134180,134180
134181,134181
134182,134182
134183,134183
134184,134184
134185,134185
134186,134186
134187,134187
134188,134188
134189,134189
134190,134190
134191,134191
134192,134192
134193,134193
134194,134194
134195,134195
134196,134196
134197,134197
134198,134198
134199,134199
134200,134200
134201,134201
134202,134202
134203,134203
134204,134204
134205,134205
134206,134206
134207,134207
134208,134208
134209,134209
134210,134210
134211,134211
134212,134212
134213,134213
134214,134214
134215,134215
134216,134216
134217,134217
134218,134218
134219,134219
134220,134220
134221,134221
134222,134222
134223,134223
134224,134224
134225,134225
134226,134226
134227,134227
134228,134228
134229,134229
134230,134230
134231,134231
134232,134232
134233,134233
134234,134234
134235,134235
134236,134236
134237,134237
134238,134238
134239,134239
134240,134240
134241,134241
134242,134242
134243,134243
134244,134244
134245,134245
134246,134246
134247,134247
134248,134248
134249,134249
134250,134250
134251,134251
134252,134252
134253,134253
134254,134254
134255,134255
134256,134256
134257,134257
134258,134258
134259,134259
134260,134260
134261,134261
134262,134262
134263,134263
134264,134264
134265,134265
134266,134266
134267,134267
134268,134268
134269,134269
134270,134270
134271,134271
134272,134272
134273,134273
134274,134274
134275,134275
134276,134276
134277,134277
134278,134278
134279,134279
134280,134280
134281,134281
134282,134282
134283,134283
134284,134284
134285,134285
134286,134286
134287,134287
134288,134288
134289,134289
134290,134290
134291,134291
134292,134292
134293,134293
134294,134294
134295,134295
134296,134296
134297,134297
134298,134298
134299,134299
134300,134300
134301,134301
134302,134302
134303,134303
134304,134304
134305,134305
134306,134306
134307,134307
134308,134308
134309,134309
134310,134310
134311,134311
134312,134312
134313,134313
134314,134314
134315,134315
134316,134316
134317,134317
134318,134318
134319,134319
134320,134320
134321,134321
134322,134322
134323,134323
134324,134324
134325,134325
134326,134326
134327,134327
134328,134328
134329,134329
134330,134330
134331,134331
134332,134332
134333,134333
134334,134334
134335,134335
134336,134336
134337,134337
134338,134338
134339,134339
134340,134340
134341,134341
134342,134342
134343,134343
134344,134344
134345,134345
134346,134346
134347,134347
134348,134348
134349,134349
134350,134350
134351,134351
134352,134352
134353,134353
134354,134354
134355,134355
134356,134356
134357,134357
134358,134358
134359,134359
134360,134360
134361,134361
134362,134362
134363,134363
134364,134364
134365,134365
134366,134366
134367,134367
134368,134368
134369,134369
134370,134370
134371,134371
134372,134372
134373,134373
134374,134374
134375,134375
134376,134376
134377,134377
134378,134378
134379,134379
134380,134380
134381,134381
134382,134382
134383,134383
134384,134384
134385,134385
134386,134386
134387,134387
134388,134388
134389,134389
134390,134390
134391,134391
134392,134392
134393,134393
134394,134394
134395,134395
134396,134396
134397,134397
134398,134398
134399,134399
134400,134400
134401,134401
134402,134402
134403,134403
134404,134404
134405,134405
134406,134406
134407,134407
134408,134408
134409,134409
134410,134410
134411,134411
134412,134412
134413,134413
134414,134414
134415,134415
134416,134416
134417,134417
134418,134418
134419,134419
134420,134420
134421,134421
134422,134422
134423,134423
134424,134424
134425,134425
134426,134426
134427,134427
134428,134428
134429,134429
134430,134430
134431,134431
134432,134432
134433,134433
134434,134434
134435,134435
134436,134436
134437,134437
134438,134438
134439,134439
134440,134440
134441,134441
134442,134442
134443,134443
134444,134444
134445,134445
134446,134446
134447,134447
134448,134448
134449,134449
134450,134450
134451,134451
134452,134452
134453,134453
134454,134454
134455,134455
134456,134456
134457,134457
134458,134458
134459,134459
134460,134460
134461,134461
134462,134462
134463,134463
134464,134464
134465,134465
134466,134466
134467,134467
134468,134468
134469,134469
134470,134470
134471,134471
134472,134472
134473,134473
134474,134474
134475,134475
134476,134476
134477,134477
134478,134478
134479,134479
134480,134480
134481,134481
134482,134482
134483,134483
134484,134484
134485,134485
134486,134486
134487,134487
134488,134488
134489,134489
134490,134490
134491,134491
134492,134492
134493,134493
134494,134494
134495,134495
134496,134496
134497,134497
134498,134498
134499,134499
134500,134500
134501,134501
134502,134502
134503,134503
134504,134504
134505,134505
134506,134506
134507,134507
134508,134508
134509,134509
134510,134510
134511,134511
134512,134512
134513,134513
134514,134514
134515,134515
134516,134516
134517,134517
134518,134518
134519,134519
134520,134520
134521,134521
134522,134522
134523,134523
134524,134524
134525,134525
134526,134526
134527,134527
134528,134528
134529,134529
134530,134530
134531,134531
134532,134532
134533,134533
134534,134534
134535,134535
134536,134536
134537,134537
134538,134538
134539,134539
134540,134540
134541,134541
134542,134542
134543,134543
134544,134544
134545,134545
134546,134546
134547,134547
134548,134548
134549,134549
134550,134550
134551,134551
134552,134552
134553,134553
134554,134554
134555,134555
134556,134556
134557,134557
134558,134558
134559,134559
134560,134560
134561,134561
134562,134562
134563,134563
134564,134564
134565,134565
134566,134566
134567,134567
134568,134568
134569,134569
134570,134570
134571,134571
134572,134572
134573,134573
134574,134574
134575,134575
134576,134576
134577,134577
134578,134578
134579,134579
134580,134580
134581,134581
134582,134582
134583,134583
134584,134584
134585,134585
134586,134586
134587,134587
134588,134588
134589,134589
134590,134590
134591,134591
134592,134592
134593,134593
134594,134594
134595,134595
134596,134596
134597,134597
134598,134598
134599,134599
134600,134600
134601,134601
134602,134602
134603,134603
134604,134604
134605,134605
134606,134606
134607,134607
134608,134608
134609,134609
134610,134610
134611,134611
134612,134612
134613,134613
134614,134614
134615,134615
134616,134616
134617,134617
134618,134618
134619,134619
134620,134620
134621,134621
134622,134622
134623,134623
134624,134624
134625,134625
134626,134626
134627,134627
134628,134628
134629,134629
134630,134630
134631,134631
134632,134632
134633,134633
134634,134634
134635,134635
134636,134636
134637,134637
134638,134638
134639,134639
134640,134640
134641,134641
134642,134642
134643,134643
134644,134644
134645,134645
134646,134646
134647,134647
134648,134648
134649,134649
134650,134650
134651,134651
134652,134652
134653,134653
134654,134654
134655,134655
134656,134656
134657,134657
134658,134658
134659,134659
134660,134660
134661,134661
134662,134662
134663,134663
134664,134664
134665,134665
134666,134666
134667,134667
134668,134668
134669,134669
134670,134670
134671,134671
134672,134672
134673,134673
134674,134674
134675,134675
134676,134676
134677,134677
134678,134678
134679,134679
134680,134680
134681,134681
134682,134682
134683,134683
134684,134684
134685,134685
134686,134686
134687,134687
134688,134688
134689,134689
134690,134690
134691,134691
134692,134692
134693,134693
134694,134694
134695,134695
134696,134696
134697,134697
134698,134698
134699,134699
134700,134700
134701,134701
134702,134702
134703,134703
134704,134704
134705,134705
134706,134706
134707,134707
134708,134708
134709,134709
134710,134710
134711,134711
134712,134712
134713,134713
134714,134714
134715,134715
134716,134716
134717,134717
134718,134718
134719,134719
134720,134720
134721,134721
134722,134722
134723,134723
134724,134724
134725,134725
134726,134726
134727,134727
134728,134728
134729,134729
134730,134730
134731,134731
134732,134732
134733,134733
134734,134734
134735,134735
134736,134736
134737,134737
134738,134738
134739,134739
134740,134740
134741,134741
134742,134742
134743,134743
134744,134744
134745,134745
134746,134746
134747,134747
134748,134748
134749,134749
134750,134750
134751,134751
134752,134752
134753,134753
134754,134754
134755,134755
134756,134756
134757,134757
134758,134758
134759,134759
134760,134760
134761,134761
134762,134762
134763,134763
134764,134764
134765,134765
134766,134766
134767,134767
134768,134768
134769,134769
134770,134770
134771,134771
134772,134772
134773,134773
134774,134774
134775,134775
134776,134776
134777,134777
134778,134778
134779,134779
134780,134780
134781,134781
134782,134782
134783,134783
134784,134784
134785,134785
134786,134786
134787,134787
134788,134788
134789,134789
134790,134790
134791,134791
134792,134792
134793,134793
134794,134794
134795,134795
134796,134796
134797,134797
134798,134798
134799,134799
134800,134800
134801,134801
134802,134802
134803,134803
134804,134804
134805,134805
134806,134806
134807,134807
134808,134808
134809,134809
134810,134810
134811,134811
134812,134812
134813,134813
134814,134814
134815,134815
134816,134816
134817,134817
134818,134818
134819,134819
134820,134820
134821,134821
134822,134822
134823,134823
134824,134824
134825,134825
134826,134826
134827,134827
134828,134828
134829,134829
134830,134830
134831,134831
134832,134832
134833,134833
134834,134834
134835,134835
134836,134836
134837,134837
134838,134838
134839,134839
134840,134840
134841,134841
134842,134842
134843,134843
134844,134844
134845,134845
134846,134846
134847,134847
134848,134848
134849,134849
134850,134850
134851,134851
134852,134852
134853,134853
134854,134854
134855,134855
134856,134856
134857,134857
134858,134858
134859,134859
134860,134860
134861,134861
134862,134862
134863,134863
134864,134864
134865,134865
134866,134866
134867,134867
134868,134868
134869,134869
134870,134870
134871,134871
134872,134872
134873,134873
134874,134874
134875,134875
134876,134876
134877,134877
134878,134878
134879,134879
134880,134880
134881,134881
134882,134882
134883,134883
134884,134884
134885,134885
134886,134886
134887,134887
134888,134888
134889,134889
134890,134890
134891,134891
134892,134892
134893,134893
134894,134894
134895,134895
134896,134896
134897,134897
134898,134898
134899,134899
134900,134900
134901,134901
134902,134902
134903,134903
134904,134904
134905,134905
134906,134906
134907,134907
134908,134908
134909,134909
134910,134910
134911,134911
134912,134912
134913,134913
134914,134914
134915,134915
134916,134916
134917,134917
134918,134918
134919,134919
134920,134920
134921,134921
134922,134922
134923,134923
134924,134924
134925,134925
134926,134926
134927,134927
134928,134928
134929,134929
134930,134930
134931,134931
134932,134932
134933,134933
134934,134934
134935,134935
134936,134936
134937,134937
134938,134938
134939,134939
134940,134940
134941,134941
134942,134942
134943,134943
134944,134944
134945,134945
134946,134946
134947,134947
134948,134948
134949,134949
134950,134950
134951,134951
134952,134952
134953,134953
134954,134954
134955,134955
134956,134956
134957,134957
134958,134958
134959,134959
134960,134960
134961,134961
134962,134962
134963,134963
134964,134964
134965,134965
134966,134966
134967,134967
134968,134968
134969,134969
134970,134970
134971,134971
134972,134972
134973,134973
134974,134974
134975,134975
134976,134976
134977,134977
134978,134978
134979,134979
134980,134980
134981,134981
134982,134982
134983,134983
134984,134984
134985,134985
134986,134986
134987,134987
134988,134988
134989,134989
134990,134990
134991,134991
134992,134992
134993,134993
134994,134994
134995,134995
134996,134996
134997,134997
134998,134998
134999,134999
135000,135000
135001,135001
135002,135002
135003,135003
135004,135004
135005,135005
135006,135006
135007,135007
135008,135008
135009,135009
135010,135010
135011,135011
135012,135012
135013,135013
135014,135014
135015,135015
135016,135016
135017,135017
135018,135018
135019,135019
135020,135020
135021,135021
135022,135022
135023,135023
135024,135024
135025,135025
135026,135026
135027,135027
135028,135028
135029,135029
135030,135030
135031,135031
135032,135032
135033,135033
135034,135034
135035,135035
135036,135036
135037,135037
135038,135038
135039,135039
135040,135040
135041,135041
135042,135042
135043,135043
135044,135044
135045,135045
135046,135046
135047,135047
135048,135048
135049,135049
135050,135050
135051,135051
135052,135052
135053,135053
135054,135054
135055,135055
135056,135056
135057,135057
135058,135058
135059,135059
135060,135060
135061,135061
135062,135062
135063,135063
135064,135064
135065,135065
135066,135066
135067,135067
135068,135068
135069,135069
135070,135070
135071,135071
135072,135072
135073,135073
135074,135074
135075,135075
135076,135076
135077,135077
135078,135078
135079,135079
135080,135080
135081,135081
135082,135082
135083,135083
135084,135084
135085,135085
135086,135086
135087,135087
135088,135088
135089,135089
135090,135090
135091,135091
135092,135092
135093,135093
135094,135094
135095,135095
135096,135096
135097,135097
135098,135098
135099,135099
135100,135100
135101,135101
135102,135102
135103,135103
135104,135104
135105,135105
135106,135106
135107,135107
135108,135108
135109,135109
135110,135110
135111,135111
135112,135112
135113,135113
135114,135114
135115,135115
135116,135116
135117,135117
135118,135118
135119,135119
135120,135120
135121,135121
135122,135122
135123,135123
135124,135124
135125,135125
135126,135126
135127,135127
135128,135128
135129,135129
135130,135130
135131,135131
135132,135132
135133,135133
135134,135134
135135,135135
135136,135136
135137,135137
135138,135138
135139,135139
135140,135140
135141,135141
135142,135142
135143,135143
135144,135144
135145,135145
135146,135146
135147,135147
135148,135148
135149,135149
135150,135150
135151,135151
135152,135152
135153,135153
135154,135154
135155,135155
135156,135156
135157,135157
135158,135158
135159,135159
135160,135160
135161,135161
135162,135162
135163,135163
135164,135164
135165,135165
135166,135166
135167,135167
135168,135168
135169,135169
135170,135170
135171,135171
135172,135172
135173,135173
135174,135174
135175,135175
135176,135176
135177,135177
135178,135178
135179,135179
135180,135180
135181,135181
135182,135182
135183,135183
135184,135184
135185,135185
135186,135186
135187,135187
135188,135188
135189,135189
135190,135190
135191,135191
135192,135192
135193,135193
135194,135194
135195,135195
135196,135196
135197,135197
135198,135198
135199,135199
135200,135200
135201,135201
135202,135202
135203,135203
135204,135204
135205,135205
135206,135206
135207,135207
135208,135208
135209,135209
135210,135210
135211,135211
135212,135212
135213,135213
135214,135214
135215,135215
135216,135216
135217,135217
135218,135218
135219,135219
135220,135220
135221,135221
135222,135222
135223,135223
135224,135224
135225,135225
135226,135226
135227,135227
135228,135228
135229,135229
135230,135230
135231,135231
135232,135232
135233,135233
135234,135234
135235,135235
135236,135236
135237,135237
135238,135238
135239,135239
135240,135240
135241,135241
135242,135242
135243,135243
135244,135244
135245,135245
135246,135246
135247,135247
135248,135248
135249,135249
135250,135250
135251,135251
135252,135252
135253,135253
135254,135254
135255,135255
135256,135256
135257,135257
135258,135258
135259,135259
135260,135260
135261,135261
135262,135262
135263,135263
135264,135264
135265,135265
135266,135266
135267,135267
135268,135268
135269,135269
135270,135270
135271,135271
135272,135272
135273,135273
135274,135274
135275,135275
135276,135276
135277,135277
135278,135278
135279,135279
135280,135280
135281,135281
135282,135282
135283,135283
135284,135284
135285,135285
135286,135286
135287,135287
135288,135288
135289,135289
135290,135290
135291,135291
135292,135292
135293,135293
135294,135294
135295,135295
135296,135296
135297,135297
135298,135298
135299,135299
135300,135300
135301,135301
135302,135302
135303,135303
135304,135304
135305,135305
135306,135306
135307,135307
135308,135308
135309,135309
135310,135310
135311,135311
135312,135312
135313,135313
135314,135314
135315,135315
135316,135316
135317,135317
135318,135318
135319,135319
135320,135320
135321,135321
135322,135322
135323,135323
135324,135324
135325,135325
135326,135326
135327,135327
135328,135328
135329,135329
135330,135330
135331,135331
135332,135332
135333,135333
135334,135334
135335,135335
135336,135336
135337,135337
135338,135338
135339,135339
135340,135340
135341,135341
135342,135342
135343,135343
135344,135344
135345,135345
135346,135346
135347,135347
135348,135348
135349,135349
135350,135350
135351,135351
135352,135352
135353,135353
135354,135354
135355,135355
135356,135356
135357,135357
135358,135358
135359,135359
135360,135360
135361,135361
135362,135362
135363,135363
135364,135364
135365,135365
135366,135366
135367,135367
135368,135368
135369,135369
135370,135370
135371,135371
135372,135372
135373,135373
135374,135374
135375,135375
135376,135376
135377,135377
135378,135378
135379,135379
135380,135380
135381,135381
135382,135382
135383,135383
135384,135384
135385,135385
135386,135386
135387,135387
135388,135388
135389,135389
135390,135390
135391,135391
135392,135392
135393,135393
135394,135394
135395,135395
135396,135396
135397,135397
135398,135398
135399,135399
135400,135400
135401,135401
135402,135402
135403,135403
135404,135404
135405,135405
135406,135406
135407,135407
135408,135408
135409,135409
135410,135410
135411,135411
135412,135412
135413,135413
135414,135414
135415,135415
135416,135416
135417,135417
135418,135418
135419,135419
135420,135420
135421,135421
135422,135422
135423,135423
135424,135424
135425,135425
135426,135426
135427,135427
135428,135428
135429,135429
135430,135430
135431,135431
135432,135432
135433,135433
135434,135434
135435,135435
135436,135436
135437,135437
135438,135438
135439,135439
135440,135440
135441,135441
135442,135442
135443,135443
135444,135444
135445,135445
135446,135446
135447,135447
135448,135448
135449,135449
135450,135450
135451,135451
135452,135452
135453,135453
135454,135454
135455,135455
135456,135456
135457,135457
135458,135458
135459,135459
135460,135460
135461,135461
135462,135462
135463,135463
135464,135464
135465,135465
135466,135466
135467,135467
135468,135468
135469,135469
135470,135470
135471,135471
135472,135472
135473,135473
135474,135474
135475,135475
135476,135476
135477,135477
135478,135478
135479,135479
135480,135480
135481,135481
135482,135482
135483,135483
135484,135484
135485,135485
135486,135486
135487,135487
135488,135488
135489,135489
135490,135490
135491,135491
135492,135492
135493,135493
135494,135494
135495,135495
135496,135496
135497,135497
135498,135498
135499,135499
135500,135500
135501,135501
135502,135502
135503,135503
135504,135504
135505,135505
135506,135506
135507,135507
135508,135508
135509,135509
135510,135510
135511,135511
135512,135512
135513,135513
135514,135514
135515,135515
135516,135516
135517,135517
135518,135518
135519,135519
135520,135520
135521,135521
135522,135522
135523,135523
135524,135524
135525,135525
135526,135526
135527,135527
135528,135528
135529,135529
135530,135530
135531,135531
135532,135532
135533,135533
135534,135534
135535,135535
135536,135536
135537,135537
135538,135538
135539,135539
135540,135540
135541,135541
135542,135542
135543,135543
135544,135544
135545,135545
135546,135546
135547,135547
135548,135548
135549,135549
135550,135550
135551,135551
135552,135552
135553,135553
135554,135554
135555,135555
135556,135556
135557,135557
135558,135558
135559,135559
135560,135560
135561,135561
135562,135562
135563,135563
135564,135564
135565,135565
135566,135566
135567,135567
135568,135568
135569,135569
135570,135570
135571,135571
135572,135572
135573,135573
135574,135574
135575,135575
135576,135576
135577,135577
135578,135578
135579,135579
135580,135580
135581,135581
135582,135582
135583,135583
135584,135584
135585,135585
135586,135586
135587,135587
135588,135588
135589,135589
135590,135590
135591,135591
135592,135592
135593,135593
135594,135594
135595,135595
135596,135596
135597,135597
135598,135598
135599,135599
135600,135600
135601,135601
135602,135602
135603,135603
135604,135604
135605,135605
135606,135606
135607,135607
135608,135608
135609,135609
135610,135610
135611,135611
135612,135612
135613,135613
135614,135614
135615,135615
135616,135616
135617,135617
135618,135618
135619,135619
135620,135620
135621,135621
135622,135622
135623,135623
135624,135624
135625,135625
135626,135626
135627,135627
135628,135628
135629,135629
135630,135630
135631,135631
135632,135632
135633,135633
135634,135634
135635,135635
135636,135636
135637,135637
135638,135638
135639,135639
135640,135640
135641,135641
135642,135642
135643,135643
135644,135644
135645,135645
135646,135646
135647,135647
135648,135648
135649,135649
135650,135650
135651,135651
135652,135652
135653,135653
135654,135654
135655,135655
135656,135656
135657,135657
135658,135658
135659,135659
135660,135660
135661,135661
135662,135662
135663,135663
135664,135664
